Benzene,eq_ratio,X,Y,Temperature
5.0,0.8,40,150,1051.61395888889
5.0,0.8,60,150,993.868287719298
5.0,0.8,100,150,988.5536
5.0,0.8,0,200,1239.25647878788
5.0,0.8,10,200,1220.33875666667
5.0,0.8,15,200,1206.02168166667
5.0,0.8,20,200,1181.72281555556
5.0,0.8,30,200,1140.51225886525
5.0,0.8,40,200,1095.74439083333
5.0,0.8,60,200,1028.72023157895
5.0,0.8,100,200,998.539949122807
5.0,0.8,0,250,1172.21709951011
5.0,0.8,10,250,1134.7116025641
5.0,0.8,15,250,1157.91407086787
5.0,0.8,20,250,1150.35670346625
5.0,0.8,30,250,1136.40768559682
5.0,0.8,40,250,1116.11170013937
5.0,0.8,60,250,1104.90115708952
5.0,0.8,100,250,1052.2017616183
5.0,0.8,0,300,NaN
5.0,0.8,10,300,NaN
5.0,0.8,15,300,NaN
5.0,0.8,20,300,NaN
5.0,0.8,30,300,NaN
5.0,0.8,40,300,NaN
5.0,0.8,60,300,NaN
5.0,0.8,100,300,NaN
5.0,0.8,0,400,NaN
5.0,0.8,10,400,NaN
5.0,0.8,15,400,NaN
5.0,0.8,20,400,NaN
5.0,0.8,30,400,NaN
5.0,0.8,40,400,NaN
5.0,0.8,60,400,NaN
5.0,0.8,100,400,NaN
5.0,0.8,0,500,NaN
5.0,0.8,10,500,NaN
5.0,0.8,15,500,NaN
5.0,0.8,20,500,NaN
5.0,0.8,30,500,NaN
5.0,0.8,40,500,NaN
5.0,0.8,60,500,NaN
5.0,0.8,100,500,NaN
5.0,0.91,0,70,1634.71755277778
5.0,0.91,10,70,1552.91936666667
5.0,0.91,15,70,1414.61785641026
5.0,0.91,20,70,1264.15896933333
5.0,0.91,30,70,1061.38291944444
5.0,0.91,40,70,998.176413888889
5.0,0.91,60,70,995.398635897436
5.0,0.91,100,70,997.141544444444
5.0,0.91,0,80,1570.4622
5.0,0.91,10,80,1483.86764166667
5.0,0.91,15,80,1391.94750526316
5.0,0.91,20,80,1297.36686666667
5.0,0.91,30,80,1109.14968378378
5.0,0.91,40,80,1013.72333333333
5.0,0.91,60,80,1000.82263611111
5.0,0.91,100,80,997.610508333333
5.0,0.91,0,100,1463.78868
5.0,0.91,10,100,1415.19428627451
5.0,0.91,15,100,1361.58165952381
5.0,0.91,20,100,1296.02656296296
5.0,0.91,30,100,1161.40909583333
5.0,0.91,40,100,1054.60760793651
5.0,0.91,60,100,1003.90542982456
5.0,0.91,100,100,1002.99078703704
5.0,0.91,0,150,1374.01932272727
5.0,0.91,10,150,1349.46144117647
5.0,0.91,15,150,1315.27543333333
5.0,0.91,20,150,1268.87136568627
5.0,0.91,30,150,1182.00374722222
5.0,0.91,40,150,1094.49507681159
5.0,0.91,60,150,1014.16156666667
5.0,0.91,100,150,1008.47936296296
5.0,0.91,0,200,1277.35518888889
5.0,0.91,10,200,1262.55771746032
5.0,0.91,15,200,1245.66
5.0,0.91,20,200,1222.97116818182
5.0,0.91,30,200,1173.55364666667
5.0,0.91,40,200,1119.66366
5.0,0.91,60,200,1044.21011428571
5.0,0.91,100,200,1015.60168484848
5.0,0.91,0,250,1174.29700634921
5.0,0.91,10,250,1167.00980138889
5.0,0.91,15,250,1159.54242424242
5.0,0.91,20,250,1152.01878095238
5.0,0.91,30,250,1135.05274920635
5.0,0.91,40,250,1115.84302222222
5.0,0.91,60,250,1079.55358596491
5.0,0.91,100,250,1036.32487361111
5.0,0.91,0,300,NaN
5.0,0.91,10,300,NaN
5.0,0.91,15,300,NaN
5.0,0.91,20,300,NaN
5.0,0.91,30,300,NaN
5.0,0.91,40,300,NaN
5.0,0.91,60,300,NaN
5.0,0.91,100,300,NaN
5.0,0.91,0,400,NaN
5.0,0.91,10,400,NaN
5.0,0.91,15,400,NaN
5.0,0.91,20,400,NaN
5.0,0.91,30,400,NaN
5.0,0.91,40,400,NaN
5.0,0.91,60,400,NaN
5.0,0.91,100,400,NaN
5.0,0.91,0,500,NaN
5.0,0.91,10,500,NaN
5.0,0.91,15,500,NaN
5.0,0.91,20,500,NaN
5.0,0.91,30,500,NaN
5.0,0.91,40,500,NaN
5.0,0.91,60,500,NaN
5.0,0.91,100,500,NaN
5.0,1.1,0,70,1555.01800215054
5.0,1.1,10,70,1435.02916454408
5.0,1.1,15,70,1336.00586464995
5.0,1.1,20,70,1190.34712009132
5.0,1.1,30,70,978.033189029536
5.0,1.1,40,70,943.641115517241
5.0,1.1,60,70,939.662728333333
5.0,1.1,100,70,936.162525185185
5.0,1.1,0,80,1494.98191818182
5.0,1.1,10,80,1406.7335875
5.0,1.1,15,80,1320.21804599597
5.0,1.1,20,80,1208.44717445255
5.0,1.1,30,80,1025.40968380952
5.0,1.1,40,80,958.370658333333
5.0,1.1,60,80,945.781400555556
5.0,1.1,100,80,942.980631904762
5.0,1.1,0,100,1394.32594166667
5.0,1.1,10,100,1335.85662916667
5.0,1.1,15,100,1283.72994583333
5.0,1.1,20,100,1202.21535300546
5.0,1.1,30,100,1072.18037764228
5.0,1.1,40,100,983.75811925926
5.0,1.1,60,100,948.486355263157
5.0,1.1,100,100,946.527612568306
5.0,1.1,0,150,1309.72338333333
5.0,1.1,10,150,1270.49618333333
5.0,1.1,15,150,1230.00572913501
5.0,1.1,20,150,1177.45624677419
5.0,1.1,30,150,1095.11830627706
5.0,1.1,40,150,1016.8603036036
5.0,1.1,60,150,956.388618181818
5.0,1.1,100,150,951.07083025641
5.0,1.1,0,200,1204.76065151515
5.0,1.1,10,200,1179.40220555556
5.0,1.1,15,200,1159.08710350877
5.0,1.1,20,200,1138.47271568627
5.0,1.1,30,200,1093.22824863388
5.0,1.1,40,200,1047.35608042328
5.0,1.1,60,200,983.131346031746
5.0,1.1,100,200,956.699319354839
5.0,1.1,0,250,1089.78965
5.0,1.1,10,250,1073.72293333333
5.0,1.1,15,250,1064.61997083333
5.0,1.1,20,250,1054.36122916667
5.0,1.1,30,250,1036.80416060606
5.0,1.1,40,250,1019.2703
5.0,1.1,60,250,992.338626666667
5.0,1.1,100,250,965.640728205128
5.0,1.1,0,300,NaN
5.0,1.1,10,300,NaN
5.0,1.1,15,300,NaN
5.0,1.1,20,300,NaN
5.0,1.1,30,300,NaN
5.0,1.1,40,300,NaN
5.0,1.1,60,300,NaN
5.0,1.1,100,300,NaN
5.0,1.1,0,400,NaN
5.0,1.1,10,400,NaN
5.0,1.1,15,400,NaN
5.0,1.1,20,400,NaN
5.0,1.1,30,400,NaN
5.0,1.1,40,400,NaN
5.0,1.1,60,400,NaN
5.0,1.1,100,400,NaN
5.0,1.1,0,500,NaN
5.0,1.1,10,500,NaN
5.0,1.1,15,500,NaN
5.0,1.1,20,500,NaN
5.0,1.1,30,500,NaN
5.0,1.1,40,500,NaN
5.0,1.1,60,500,NaN
5.0,1.1,100,500,NaN
5.0,1.2,0,70,1434.26576666667
5.0,1.2,10,70,1331.98666
5.0,1.2,15,70,1237.00538571429
5.0,1.2,20,70,1127.62856666667
5.0,1.2,30,70,939.469378571429
5.0,1.2,40,70,901.915211111111
5.0,1.2,60,70,898.064033333333
5.0,1.2,100,70,894.50308
5.0,1.2,0,80,1356.20999649123
5.0,1.2,10,80,1237.03374271302
5.0,1.2,15,80,1163.84688717949
5.0,1.2,20,80,1076.65752777778
5.0,1.2,30,80,942.3327
5.0,1.2,40,80,903.675642857143
5.0,1.2,60,80,895.59752
5.0,1.2,100,80,890.904
5.0,1.2,0,100,1225.52164
5.0,1.2,10,100,1166.83313333333
5.0,1.2,15,100,1110.96892857143
5.0,1.2,20,100,1039.32444848485
5.0,1.2,30,100,949.538166666667
5.0,1.2,40,100,905.845561111111
5.0,1.2,60,100,887.045511111111
5.0,1.2,100,100,884.403133333333
5.0,1.2,0,150,1115.88143333333
5.0,1.2,10,150,1077.6481
5.0,1.2,15,150,1048.33863333333
5.0,1.2,20,150,1016.98624166667
5.0,1.2,30,150,951.529233333333
5.0,1.2,40,150,911.393472222222
5.0,1.2,60,150,893.985466666667
5.0,1.2,100,150,891.687333333333
5.0,1.2,0,200,1032.94896666667
5.0,1.2,10,200,1016.13430666667
5.0,1.2,15,200,994.706513333333
5.0,1.2,20,200,981.7029
5.0,1.2,30,200,954.534633333333
5.0,1.2,40,200,941.345283333333
5.0,1.2,60,200,906.939275
5.0,1.2,100,200,897.901533333333
5.0,1.2,0,250,977.4635
5.0,1.2,10,250,969.499544444444
5.0,1.2,15,250,962.09755
5.0,1.2,20,250,960.517742857143
5.0,1.2,30,250,947.530383333333
5.0,1.2,40,250,935.105
5.0,1.2,60,250,920.920042857143
5.0,1.2,100,250,906.802766666667
5.0,1.2,0,300,NaN
5.0,1.2,10,300,NaN
5.0,1.2,15,300,NaN
5.0,1.2,20,300,NaN
5.0,1.2,30,300,NaN
5.0,1.2,40,300,NaN
5.0,1.2,60,300,NaN
5.0,1.2,100,300,NaN
5.0,1.2,0,400,NaN
5.0,1.2,10,400,NaN
5.0,1.2,15,400,NaN
5.0,1.2,20,400,NaN
5.0,1.2,30,400,NaN
5.0,1.2,40,400,NaN
5.0,1.2,60,400,NaN
5.0,1.2,100,400,NaN
5.0,1.2,0,500,NaN
5.0,1.2,10,500,NaN
5.0,1.2,15,500,NaN
5.0,1.2,20,500,NaN
5.0,1.2,30,500,NaN
5.0,1.2,40,500,NaN
5.0,1.2,60,500,NaN
5.0,1.2,100,500,NaN
5.0,1.05,0,70,1605.65749444444
5.0,1.05,10,70,1475.74906190476
5.0,1.05,15,70,1355.65256315789
5.0,1.05,20,70,1238.42601481481
5.0,1.05,30,70,1017.98006296296
5.0,1.05,40,70,967.977376666667
5.0,1.05,60,70,964.572346666667
5.0,1.05,100,70,964.362448717949
5.0,1.05,0,80,1542.19616327684
5.0,1.05,10,80,1441.19448271605
5.0,1.05,15,80,1351.67895277778
5.0,1.05,20,80,1253.8107962963
5.0,1.05,30,80,1077.09159166667
5.0,1.05,40,80,982.271238888889
5.0,1.05,60,80,968.587953333334
5.0,1.05,100,80,966.995985714286
5.0,1.05,0,100,1438.18861851852
5.0,1.05,10,100,1366.48935777778
5.0,1.05,15,100,1317.46456666667
5.0,1.05,20,100,1250.92206666667
5.0,1.05,30,100,1118.19735555556
5.0,1.05,40,100,1010.9697
5.0,1.05,60,100,970.897577777778
5.0,1.05,100,100,969.96733
5.0,1.05,0,150,1360.41478787879
5.0,1.05,10,150,1316.5134
5.0,1.05,15,150,1276.95772777778
5.0,1.05,20,150,1229.80578148148
5.0,1.05,30,150,1138.72223888889
5.0,1.05,40,150,1047.90526049383
5.0,1.05,60,150,981.313694444445
5.0,1.05,100,150,975.243066666667
5.0,1.05,0,200,1247.23781111111
5.0,1.05,10,200,1222.70609259259
5.0,1.05,15,200,1200.64217708333
5.0,1.05,20,200,1176.6245952381
5.0,1.05,30,200,1124.9509
5.0,1.05,40,200,1070.60577142857
5.0,1.05,60,200,994.956747368421
5.0,1.05,100,200,978.76160952381
5.0,1.05,0,250,1141.22783162393
5.0,1.05,10,250,1123.00157575758
5.0,1.05,15,250,1112.57459487179
5.0,1.05,20,250,1100.65431
5.0,1.05,30,250,1082.59582727273
5.0,1.05,40,250,1063.29259166667
5.0,1.05,60,250,1023.1009047619
5.0,1.05,100,250,993.114759259259
5.0,1.05,0,300,NaN
5.0,1.05,10,300,NaN
5.0,1.05,15,300,NaN
5.0,1.05,20,300,NaN
5.0,1.05,30,300,NaN
5.0,1.05,40,300,NaN
5.0,1.05,60,300,NaN
5.0,1.05,100,300,NaN
5.0,1.05,0,400,NaN
5.0,1.05,10,400,NaN
5.0,1.05,15,400,NaN
5.0,1.05,20,400,NaN
5.0,1.05,30,400,NaN
5.0,1.05,40,400,NaN
5.0,1.05,60,400,NaN
5.0,1.05,100,400,NaN
5.0,1.05,0,500,NaN
5.0,1.05,10,500,NaN
5.0,1.05,15,500,NaN
5.0,1.05,20,500,NaN
5.0,1.05,30,500,NaN
5.0,1.05,40,500,NaN
5.0,1.05,60,500,NaN
5.0,1.05,100,500,NaN
5.0,1.0,0,70,1627.74884962406
5.0,1.0,10,70,1470.12472123027
5.0,1.0,15,70,1361.61588595041
5.0,1.0,20,70,1240.83094735976
5.0,1.0,30,70,1029.71573445785
5.0,1.0,40,70,996.310644186047
5.0,1.0,60,70,994.407742592592
5.0,1.0,100,70,992.272435714286
5.0,1.0,0,80,1609.0607811245
5.0,1.0,10,80,1464.093411351
5.0,1.0,15,80,1355.38664490358
5.0,1.0,20,80,1252.02539285714
5.0,1.0,30,80,1057.63296923077
5.0,1.0,40,80,998.935956862745
5.0,1.0,60,80,994.203857264957
5.0,1.0,100,80,992.016831818182
5.0,1.0,0,100,1561.08152575758
5.0,1.0,10,100,1424.75967153185
5.0,1.0,15,100,1346.12396617647
5.0,1.0,20,100,1260.07616451613
5.0,1.0,30,100,1085.00651358025
5.0,1.0,40,100,1006.68516174863
5.0,1.0,60,100,995.92979
5.0,1.0,100,100,993.243038888889
5.0,1.0,0,150,1449.03222275132
5.0,1.0,10,150,1362.98748615819
5.0,1.0,15,150,1313.29160520833
5.0,1.0,20,150,1256.87502418879
5.0,1.0,30,150,1138.04198257576
5.0,1.0,40,150,1043.06291666667
5.0,1.0,60,150,1000.97685714286
5.0,1.0,100,150,997.622987878788
5.0,1.0,0,200,1376.37042643678
5.0,1.0,10,200,1315.23647973856
5.0,1.0,15,200,1283.39896666667
5.0,1.0,20,200,1252.26666666667
5.0,1.0,30,200,1167.71666666667
5.0,1.0,40,200,1083.191078125
5.0,1.0,60,200,1012.77636666667
5.0,1.0,100,200,1002.61954444444
5.0,1.0,0,250,1328.70070430108
5.0,1.0,10,250,1278.74457560137
5.0,1.0,15,250,1256.17799406393
5.0,1.0,20,250,1234.13793666667
5.0,1.0,30,250,1178.28894090909
5.0,1.0,40,250,1110.71199017544
5.0,1.0,60,250,1029.70502424242
5.0,1.0,100,250,1008.66913333333
5.0,1.0,0,300,1285.58960966184
5.0,1.0,10,300,1255.82376875
5.0,1.0,15,300,1243.29848958333
5.0,1.0,20,300,1225.63883888889
5.0,1.0,30,300,1179.27167849462
5.0,1.0,40,300,1131.17666666667
5.0,1.0,60,300,1050.16071282051
5.0,1.0,100,300,1011.76053968254
5.0,1.0,0,400,1226.01926758223
5.0,1.0,10,400,1215.21709951011
5.0,1.0,15,400,1206.391226
5.0,1.0,20,400,1196.1361637037
5.0,1.0,30,400,1167.97742393162
5.0,1.0,40,400,1139.13631355932
5.0,1.0,60,400,1080.26207868852
5.0,1.0,100,400,1017.47325617284
5.0,1.0,0,500,1184.03783333333
5.0,1.0,10,500,1176.74333333333
5.0,1.0,15,500,1173.29188205128
5.0,1.0,20,500,1165.42062539683
5.0,1.0,30,500,1148.94170780142
5.0,1.0,40,500,1131.72080107527
5.0,1.0,60,500,1094.65870208333
5.0,1.0,100,500,1034.16350814815
